ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105011,3.006614,ACCELERATE
-1,6.520903,6.489861,4.611049,4.588953,15.98896,0.2757258,3.146194,3.103942,ACCELERATE
-1,6.520962,6.489804,4.611039,4.588962,15.98897,0.2757058,3.333207,3.205181,ACCELERATE
-1,6.521031,6.489734,4.611033,4.588968,15.98898,0.2756975,3.671598,3.308338,ACCELERATE
-1,6.521177,6.489593,4.611007,4.588995,15.98897,0.2842337,4.115443,3.405772,ACCELERATE
-1,6.521416,6.489353,4.611077,4.588924,15.98893,0.2787484,4.689823,3.505886,ACCELERATE
-1,6.521534,6.489229,4.611133,4.588869,15.98886,0.2802481,5.347774,3.601275,ACCELERATE
-1,6.521694,6.489078,4.611202,4.588799,15.9888,0.2787316,6.137638,3.700471,ACCELERATE
-1,6.521898,6.48887,4.611275,4.588727,15.98872,0.2793906,7.04404,3.801793,ACCELERATE
-1,6.522095,6.488674,4.611361,4.588641,15.98864,0.2790964,8.060417,3.904898,ACCELERATE
-1,6.522336,6.488431,4.611455,4.588546,15.98854,0.2792123,9.110118,4.003457,ACCELERATE
-1,6.522604,6.488172,4.611572,4.588429,15.98842,0.279143,10.26007,4.104732,ACCELERATE
-1,6.522905,6.487868,4.611711,4.588291,15.98829,0.2791791,11.41956,4.201608,ACCELERATE
-1,6.523245,6.48753,4.611874,4.588128,15.98812,0.279156,12.71617,4.305173,ACCELERATE
-1,6.52362,6.487155,4.612061,4.587941,15.98793,0.2791629,14.02692,4.405937,ACCELERATE
-1,6.524012,6.48676,4.612265,4.587737,15.98773,0.2791577,15.30937,4.501521,ACCELERATE
-1,6.524452,6.48632,4.612502,4.587499,15.98749,0.2791608,16.66841,4.600204,ACCELERATE
-1,6.52495,6.48582,4.612775,4.587226,15.98721,0.2791586,18.18853,4.708024,ACCELERATE
-1,6.525473,6.485299,4.613065,4.586936,15.98692,0.2791587,19.60884,4.806807,ACCELERATE
-1,6.526013,6.484758,4.613372,4.586629,15.98661,0.2791587,20.98817,4.901257,ACCELERATE
-1,6.526644,6.484142,4.613731,4.58627,15.98625,0.279158,22.54461,5.006385,ACCELERATE
-1,6.527256,6.483524,4.614093,4.585909,15.9859,0.2791591,23.95555,5.101119,ACCELERATE
-1,6.527933,6.482844,4.614494,4.585507,15.98549,0.2791599,25.47359,5.203033,ACCELERATE
-1,6.528613,6.482171,4.614901,4.585101,15.98508,0.2791598,26.92052,5.300172,ACCELERATE
-1,6.529379,6.4814,4.615366,4.584637,15.9846,0.2791599,28.51567,5.407263,ACCELERATE
-1,6.530134,6.480655,4.615822,4.58418,15.98416,0.2791602,29.92236,5.501701,ACCELERATE
-1,6.530939,6.479852,4.616316,4.583686,15.98366,0.2791601,31.4001,5.600909,ACCELERATE
19.3168,6.518139,6.492,4.616843,4.583159,15.98314,0.2791599,32.91487,5.702602,ACCELERATE
17.80452,6.439047,6.620024,4.617395,4.582607,15.98257,0.2791599,34.4514,5.805756,ACCELERATE
16.34118,6.279527,6.959797,4.618382,4.581628,15.98095,0.2791598,35.93605,5.905428,LEFT_ACCELERATE
15.68597,6.259912,7.098094,4.653411,4.545962,15.93378,0.2791592,37.4096,6.004449,LEFT_ACCELERATE
14.49298,6.077363,7.771838,4.683058,4.515636,15.84657,0.2791613,38.8323,6.100147,LEFT_ACCELERATE
13.41353,5.853516,8.989646,4.659538,4.556736,15.72286,0.2791603,40.38514,6.204738,ACCELERATE
11.9567,5.476347,-1,4.568204,4.707314,15.59539,0.2791604,41.90549,6.307166,LEFT_ACCELERATE
10.90328,5.118045,-1,4.385882,4.944424,15.44898,0.2791604,43.36557,6.405714,LEFT_ACCELERATE
10.70711,4.941927,-1,4.193494,5.120574,15.17298,0.2791746,44.83736,6.506432,LEFT_ACCELERATE
11.36954,5.008224,-1,4.083742,5.156263,14.73181,0.2791969,46.16072,6.600375,LEFT_ACCELERATE
12.94299,5.395827,10.26902,4.140368,5.057177,14.01025,0.2792115,47.48441,6.702027,LEFT_ACCELERATE
14.23261,5.8561,8.108755,4.349903,4.870352,13.10011,0.279197,48.64921,6.801591,LEFT_ACCELERATE
14.60309,6.144962,7.584598,4.582169,4.626219,12.02001,0.2791812,49.77126,6.906279,LEFT_ACCELERATE
14.57372,6.287641,7.486554,4.775285,4.4328,10.98934,0.2791725,50.72535,7.000623,LEFT_ACCELERATE
13.46951,6.100661,8.803316,4.865299,4.336253,9.858484,0.2791648,51.7469,7.102954,LEFT_ACCELERATE
12.81246,5.908829,10.67648,4.856274,4.377237,8.694562,0.2791608,52.76822,7.206953,LEFT_ACCELERATE
11.84775,5.612519,19.53522,4.782887,4.514788,7.566577,0.2791616,53.69063,7.304789,LEFT_ACCELERATE
10.79153,5.228255,-1,4.611349,4.789049,6.380488,0.279161,54.63774,7.406699,LEFT_ACCELERATE
9.524362,4.744282,-1,4.362149,5.212715,5.255295,0.27916,55.52559,7.502931,LEFT_ACCELERATE
8.719219,4.312932,-1,4.019803,5.645209,4.082171,0.2791618,56.37858,7.600347,LEFT_ACCELERATE
7.823431,3.820107,-1,3.615053,6.144977,2.765973,0.2791644,57.24763,7.706298,LEFT_ACCELERATE
7.279594,3.419976,-1,3.231275,6.540881,1.544393,0.2791677,57.92759,7.800231,LEFT_ACCELERATE
6.373979,2.930264,-1,2.802373,7.053888,0.1638189,0.279165,58.62622,7.904145,LEFT_ACCELERATE
6.330817,2.566884,17.8205,2.387923,7.330503,-1.188784,0.2791775,59.17022,8.002204,LEFT_ACCELERATE
7.204965,2.33194,15.02965,2.072639,7.447348,-2.618843,0.2791799,59.54723,8.101705,LEFT_ACCELERATE
10.22727,2.23013,12.94941,1.852191,7.487359,-4.136851,0.279191,59.77124,8.204953,LEFT_ACCELERATE
-1,2.385028,11.26136,1.801483,7.419925,-5.635825,0.2791841,59.79855,8.305816,LEFT_ACCELERATE
-1,2.594693,10.54231,1.863502,7.337633,-7.063264,0.2791732,59.73349,8.401792,LEFT_ACCELERATE
-1,2.697454,10.39758,1.928073,7.272479,-8.626002,0.2791642,59.6698,8.506822,ACCELERATE
-1,2.741892,10.35581,1.960735,7.239861,-10.10498,0.2791617,59.63832,8.606147,ACCELERATE
-1,2.762025,10.33781,1.975784,7.224844,-11.59036,0.27916,59.62418,8.705877,ACCELERATE
-1,2.79808,10.23513,1.984493,7.215551,-13.05942,0.2791595,59.61367,8.80451,LEFT_ACCELERATE
-1,3.108551,9.543157,2.0676,7.148597,-14.54928,0.2791641,59.52553,8.904821,LEFT_ACCELERATE
-1,3.819201,8.634562,2.313694,6.980245,-15.96091,0.2791713,59.29765,9.000962,LEFT_ACCELERATE
-1,4.51403,8.074584,2.640797,6.695397,-17.46236,0.2791645,58.98132,9.103999,ACCELERATE
-1,5.026723,7.712892,2.940674,6.395571,-18.93668,0.279162,58.68419,9.204976,ACCELERATE
-1,5.489069,7.380709,3.22925,6.106565,-20.40906,0.2791611,58.40276,9.305619,ACCELERATE
-1,5.800352,7.142405,3.499628,5.835908,-21.84197,0.27916,58.13823,9.403442,ACCELERATE
18.87168,5.951529,7.038112,3.768781,5.566584,-23.32239,0.2791602,57.8712,9.504435,ACCELERATE
17.75914,6.065808,6.975805,4.014461,5.309616,-24.7547,0.2791597,57.60471,9.602254,LEFT_ACCELERATE
18.017,6.516554,6.499144,4.305234,5.039759,-26.1854,0.2791674,57.2417,9.701486,LEFT_ACCELERATE
18.81891,7.200534,5.802407,4.707312,4.707654,-27.57845,0.2791757,56.7132,9.801699,LEFT_ACCELERATE
18.34949,7.501558,5.436505,5.065282,4.296034,-28.94831,0.2791681,56.08815,9.902822,LEFT_ACCELERATE
16.97405,7.397139,5.480926,5.296233,3.966351,-30.27157,0.2791634,55.48903,10.00035,ACCELERATE
15.64996,7.194487,5.798157,5.439598,3.774204,-31.69969,0.2791612,54.85327,10.1053,LEFT_ACCELERATE
15.38658,7.231435,5.779747,5.54466,3.655322,-33.04504,0.2791666,54.16412,10.20691,LEFT_ACCELERATE
16.10584,7.558291,5.239711,5.714955,3.505597,-34.19586,0.2791861,53.39161,10.30019,LEFT_ACCELERATE
17.38904,8.126773,4.500783,6.001403,3.255473,-35.29568,0.279196,52.38216,10.40073,LEFT_ACCELERATE
17.96678,8.509516,3.99579,6.328827,2.930793,-36.30397,0.279181,51.20258,10.50509,LEFT_ACCELERATE
17.73189,8.580043,3.791934,6.560703,2.660772,-37.20141,0.2791728,50.03134,10.6042,LEFT_ACCELERATE
18.85729,8.904958,3.386876,6.800487,2.426627,-37.97602,0.2791814,48.81812,10.70102,LEFT_ACCELERATE
-1,9.508482,2.817494,7.120043,2.132332,-38.60748,0.2791893,47.43658,10.8033,LEFT_ACCELERATE
-1,9.882825,2.385168,7.442298,1.80469,-39.06331,0.2791835,46.0722,10.9,LEFT_ACCELERATE
-1,9.798069,2.18853,7.65085,1.552081,-39.50019,0.2791679,44.6242,11.00157,ACCELERATE
-1,9.422644,2.316492,7.723572,1.479569,-39.97476,0.2791639,43.15795,11.10505,ACCELERATE
-1,8.992967,2.739156,7.684463,1.567409,-40.43472,0.2791606,41.80541,11.20097,LEFT_ACCELERATE
-1,8.713573,3.198088,7.535325,1.745448,-40.88302,0.2791621,40.35728,11.30281,LEFT_ACCELERATE
-1,8.797967,3.311367,7.389645,1.877018,-41.19019,0.2791705,38.86796,11.40507,LEFT_ACCELERATE
-1,8.765114,3.501928,7.272848,2.022849,-41.40606,0.2791661,37.36609,11.50696,ACCELERATE
-1,8.51096,3.869306,7.110472,2.238639,-41.61168,0.279163,35.98864,11.60047,ACCELERATE
-1,8.22286,4.284839,6.873138,2.478172,-41.84793,0.2791615,34.51833,11.70045,ACCELERATE
-1,7.976249,4.652778,6.61644,2.720461,-42.08986,0.2791604,33.04001,11.80102,LEFT_ACCELERATE
-1,8.110725,4.581989,6.389361,2.870374,-42.25645,0.2791629,31.57161,11.90033,LEFT_ACCELERATE
-1,8.246495,4.51451,6.282151,2.945343,-42.34107,0.2791628,29.98595,12.00696,ACCELERATE
-1,8.144248,4.634338,6.203286,3.024075,-42.41922,0.2791615,28.5712,12.10209,ACCELERATE
-1,8.021037,4.777722,6.110465,3.117026,-42.51255,0.2791607,27.08524,12.20205,ACCELERATE
-1,7.888357,4.932378,6.010109,3.217475,-42.61266,0.2791609,25.60958,12.30134,ACCELERATE
-1,7.743831,5.101035,5.900436,3.327207,-42.72367,0.2791605,24.05046,12.40628,ACCELERATE
-1,7.60238,5.266218,5.792897,3.434779,-42.83202,0.2791605,22.57439,12.50564,ACCELERATE
-1,7.456256,5.436918,5.681674,3.54602,-42.94163,0.2791606,21.10947,12.60426,ACCELERATE
-1,7.307835,5.610301,5.568629,3.659073,-43.05537,0.2791606,19.60837,12.70533,ACCELERATE
-1,7.158274,5.785043,5.454675,3.773028,-43.16848,0.2791603,18.12794,12.80501,ACCELERATE
-1,7.008568,5.959953,5.340573,3.887128,-43.28302,0.2791601,16.63697,12.9054,ACCELERATE
-1,6.855405,6.138918,5.223821,4.003873,-43.39879,0.2791601,15.13546,13.0065,ACCELERATE
-1,6.708416,6.310615,5.111771,4.115916,-43.51234,0.2791598,13.66618,13.10543,ACCELERATE
-1,6.581483,6.455132,4.996017,4.228837,-43.62725,0.2791597,12.13453,13.20855,LEFT_ACCELERATE
-1,6.49232,6.551564,4.898179,4.322436,-43.71668,0.2791606,10.7385,13.30247,ACCELERATE
-1,6.363872,6.698398,4.801069,4.419518,-43.81541,0.2791606,9.214127,13.40502,ACCELERATE
-1,6.232624,6.848476,4.702055,4.518532,-43.91404,0.2791598,7.708183,13.50634,ACCELERATE
-1,6.157792,6.919323,4.607614,4.607965,-44.00344,0.27916,6.240904,13.60503,LEFT_ACCELERATE
-1,6.487755,6.523009,4.583656,4.616364,-44.01156,0.2791631,4.717999,13.70738,LEFT_ACCELERATE
-1,6.760116,6.268782,4.650347,4.553044,-43.94779,0.279163,3.339083,13.80007,ACCELERATE
-1,6.863274,6.171379,4.719882,4.483587,-43.87801,0.279161,1.758669,13.90627,ACCELERATE
-1,6.945234,6.093642,4.77689,4.426547,-43.82201,0.2791605,0.2954796,14.00458,ACCELERATE
-1,7.017278,6.025309,4.826899,4.376513,-43.77279,0.2791595,-1.126728,14.10011,ACCELERATE
-1,7.088002,5.95825,4.875829,4.327569,-43.72323,0.2791606,-2.67069,14.20382,ACCELERATE
-1,7.154786,5.894956,4.921923,4.281466,-43.67756,0.2791598,-4.173473,14.30476,ACCELERATE
-1,7.216243,5.836721,4.964276,4.23911,-43.63554,0.2791604,-5.606673,14.40102,ACCELERATE
-1,7.279452,5.776845,5.007779,4.195606,-43.59247,0.27916,-7.113224,14.5022,ACCELERATE
-1,7.339506,5.719968,5.049085,4.1543,-43.55128,0.2791604,-8.579244,14.60066,ACCELERATE
-1,7.398925,5.6637,5.089926,4.113461,-43.51018,0.2791601,-10.05911,14.70005,ACCELERATE
-1,7.460134,5.605744,5.131977,4.071413,-43.46842,0.2791596,-11.5743,14.80181,ACCELERATE
-1,7.518707,5.550277,5.172223,4.031169,-43.42806,0.2791608,-13.04648,14.90068,ACCELERATE
-1,7.579177,5.493053,5.213733,3.989663,-43.38655,0.2791603,-14.56504,15.00267,ACCELERATE
-1,7.638919,5.436492,5.254758,3.948641,-43.34495,0.2791595,-16.09029,15.10511,ACCELERATE
-1,7.697353,5.380642,5.295276,3.908127,-43.30437,0.2791606,-17.57995,15.20515,ACCELERATE
-1,7.69543,5.325089,5.335572,3.867835,-43.26384,0.2791599,-19.06838,15.30511,ACCELERATE
19.35534,7.616673,5.294549,5.377655,3.826442,-43.22153,0.2791601,-20.56547,15.40566,LEFT_ACCELERATE
17.87916,7.441227,5.416321,5.424707,3.779571,-43.1744,0.27916,-22.06791,15.50658,ACCELERATE
16.48078,7.201461,5.743271,5.460487,3.738137,-43.12887,0.2791609,-23.47683,15.60122,LEFT_ACCELERATE
15.92136,7.155761,5.857465,5.495359,3.704154,-43.01271,0.2791639,-25.05531,15.70757,LEFT_ACCELERATE
15.81727,7.249476,5.716232,5.568381,3.629302,-42.76987,0.2791704,-26.50768,15.80655,LEFT_ACCELERATE
16.12274,7.48688,5.349192,5.689472,3.519287,-42.39094,0.2791823,-27.9245,15.9052,LEFT_ACCELERATE
16.583,7.827497,4.867951,5.881299,3.331735,-41.86728,0.2791818,-29.23683,16.00025,LEFT_ACCELERATE
17.05538,8.199242,4.375983,6.129543,3.103066,-41.17122,0.2791826,-30.56431,16.10108,LEFT_ACCELERATE
16.79082,8.336599,4.124324,6.373756,2.845732,-40.33093,0.2791744,-31.88706,16.20635,LEFT_ACCELERATE
15.56937,8.066244,4.431592,6.48457,2.715365,-39.56911,0.2791651,-33.07199,16.30095,LEFT_ACCELERATE
14.67592,7.789601,5.010876,6.489119,2.726118,-38.71546,0.2791618,-34.37359,16.40549,LEFT_ACCELERATE
14.77446,7.771694,5.053623,6.469425,2.742735,-37.79678,0.2791765,-35.53423,16.50505,LEFT_ACCELERATE
15.79649,8.026164,4.491896,6.511242,2.687375,-36.70161,0.279199,-36.56245,16.60626,LEFT_ACCELERATE
17.08118,8.368672,3.961576,6.652355,2.544503,-35.51608,0.2791939,-37.37465,16.70302,LEFT_ACCELERATE
18.19405,8.561357,3.679564,6.814224,2.382943,-34.22351,0.2791828,-38.0787,16.80199,LEFT_ACCELERATE
19.25714,8.635363,3.547487,6.953609,2.245031,-32.81429,0.2791743,-38.71314,16.90582,LEFT_ACCELERATE
18.62086,8.354273,3.900585,6.987406,2.234792,-31.4656,0.279165,-39.3001,17.00459,LEFT_ACCELERATE
18.79133,8.086146,4.392821,6.926333,2.336351,-30.04857,0.2791622,-39.88407,17.1075,LEFT_ACCELERATE
17.58512,7.627152,5.605494,6.802714,2.564409,-28.75527,0.2791626,-40.41298,17.20131,ACCELERATE
17.08858,7.16409,6.768106,6.555605,2.905649,-27.37835,0.27916,-40.97204,17.3011,LEFT_ACCELERATE
16.6448,6.678947,7.733713,6.249453,3.322454,-25.96833,0.2791606,-41.49296,17.40203,ACCELERATE
15.22782,6.101427,9.058517,5.879552,3.873149,-24.5165,0.2791602,-42.03721,17.50612,LEFT_ACCELERATE
15.32944,5.659987,9.494242,5.391632,4.341393,-23.14983,0.2791612,-42.51537,17.60337,LEFT_ACCELERATE
19.22972,5.522431,8.708669,4.895286,4.596236,-21.74646,0.2791762,-42.86713,17.70069,LEFT_ACCELERATE
-1,5.740801,7.642198,4.604426,4.678258,-20.24908,0.2791832,-43.03823,17.80212,LEFT_ACCELERATE
-1,5.979949,7.148398,4.532416,4.691342,-18.70752,0.2791728,-43.07977,17.90573,LEFT_ACCELERATE
-1,5.982698,7.128668,4.50251,4.716506,-17.22724,0.2791651,-43.10931,18.00514,ACCELERATE
-1,5.911537,7.210441,4.450444,4.768782,-15.74657,0.2791622,-43.16251,18.10462,ACCELERATE
-1,5.819439,7.315983,4.382291,4.837107,-14.27595,0.2791613,-43.23042,18.20346,ACCELERATE
-1,5.713101,7.437595,4.302944,4.916563,-12.7519,0.2791603,-43.31091,18.30592,ACCELERATE
19.81335,5.60083,7.565824,4.218784,5.000786,-11.2421,0.2791603,-43.39717,18.40744,ACCELERATE
18.37757,5.490569,7.686343,4.129584,5.089051,-9.78875,0.27916,-43.48289,18.50518,LEFT_ACCELERATE
17.99334,5.61626,7.488416,4.074777,5.128359,-8.274992,0.2791606,-43.52626,18.60689,LEFT_ACCELERATE
16.85703,5.632893,7.601475,4.070895,5.130392,-6.8795,0.2791603,-43.5298,18.70058,ACCELERATE
15.35722,5.510061,8.086164,4.061017,5.140269,-5.354482,0.2791607,-43.54015,18.80297,ACCELERATE
14.29798,5.393988,8.688422,4.05789,5.141997,-3.870214,0.2791595,-43.53878,18.90263,LEFT_ACCELERATE
14.50431,5.522145,8.375752,4.106576,5.091936,-2.420428,0.2791702,-43.43527,19.00035,LEFT_ACCELERATE
15.73153,6.006664,7.313248,4.292248,4.944157,-0.8889649,0.2791869,-43.11782,19.10565,LEFT_ACCELERATE
16.30522,6.450271,6.681809,4.551095,4.703388,0.5684708,0.2791784,-42.62328,19.20914,LEFT_ACCELERATE
15.57034,6.515579,6.721808,4.764006,4.457538,1.851072,0.2791684,-42.12864,19.30145,ACCELERATE
14.29743,6.331176,7.468497,4.872883,4.328705,3.237454,0.2791633,-41.60844,19.40088,LEFT_ACCELERATE
13.6307,6.233821,8.211584,4.914145,4.285296,4.672836,0.2791612,-41.0174,19.50513,LEFT_ACCELERATE
12.42591,5.931509,-1,4.893454,4.344178,6.005004,0.2791617,-40.43809,19.60266,LEFT_ACCELERATE
11.81296,5.705496,-1,4.794717,4.474105,7.361414,0.2791634,-39.78679,19.70377,LEFT_ACCELERATE
12.10137,5.69915,-1,4.713747,4.528668,8.611808,0.2791844,-39.00584,19.80298,LEFT_ACCELERATE
13.38273,5.988284,9.014245,4.733683,4.465841,9.803436,0.2792045,-37.95175,19.91022,LEFT_ACCELERATE
14.60085,6.351172,7.424561,4.874813,4.323703,10.66888,0.279198,-36.89862,20.00201,LEFT_ACCELERATE
15.05759,6.569134,6.980549,5.057491,4.140865,11.48886,0.2791804,-35.67282,20.10114,LEFT_ACCELERATE
14.25946,6.427207,7.723507,5.155282,4.045538,12.30968,0.2791678,-34.37262,20.2044,ACCELERATE
12.84195,6.05266,10.56152,5.122956,4.153089,13.14653,0.2791629,-33.10308,20.3065,LEFT_ACCELERATE
12.19135,5.754278,12.37889,4.974332,4.353887,13.94229,0.2791612,-31.84615,20.40643,LEFT_ACCELERATE
12.93314,5.665588,10.71427,4.816364,4.487381,14.60722,0.279178,-30.53483,20.50534,LEFT_ACCELERATE
16.27817,5.848475,8.623049,4.736587,4.493232,15.07776,0.2791939,-29.13321,20.60491,LEFT_ACCELERATE
-1,6.047909,7.669009,4.773585,4.434587,15.36772,0.2791837,-27.6638,20.70567,LEFT_ACCELERATE
-1,6.053951,7.508092,4.814262,4.403639,15.5743,0.2791702,-26.19479,20.80531,LEFT_ACCELERATE
-1,5.802692,7.875138,4.77116,4.500115,15.78712,0.2791648,-24.78171,20.90126,ACCELERATE
-1,5.513423,8.311057,4.63021,4.705338,16.03194,0.279161,-23.32534,21.00042,ACCELERATE
-1,5.260852,8.554469,4.391256,4.957397,16.29589,0.2791598,-21.74607,21.10793,LEFT_ACCELERATE
-1,5.362692,7.997052,4.190861,5.059971,16.43773,0.2791656,-20.25858,21.20838,LEFT_ACCELERATE
-1,5.505973,7.658804,4.128789,5.088038,16.4805,0.2791652,-18.81323,21.30549,LEFT_ACCELERATE
-1,5.463827,7.699297,4.088655,5.126956,16.52135,0.279162,-17.38929,21.40113,ACCELERATE
-1,5.383962,7.789848,4.029817,5.185925,16.58088,0.2791613,-15.87033,21.50319,ACCELERATE
-1,5.29383,7.891828,3.963021,5.252818,16.64901,0.2791601,-14.38975,21.60269,ACCELERATE
-1,5.192039,8.006742,3.887232,5.328669,16.72379,0.2791604,-12.90557,21.70246,ACCELERATE
-1,5.08609,8.126196,3.808144,5.407793,16.80367,0.2791601,-11.40635,21.80325,ACCELERATE
-1,4.976839,8.249275,3.726478,5.48948,16.88382,0.2791602,-9.953316,21.90095,ACCELERATE
-1,4.864768,8.375463,3.642626,5.573343,16.96938,0.2791602,-8.437078,22.0029,ACCELERATE
-1,4.748322,8.506534,3.555463,5.66051,17.06191,0.2791605,-6.811632,22.1122,LEFT_ACCELERATE
-1,4.790968,8.335842,3.492651,5.711774,17.1097,0.2791601,-5.461075,22.20295,LEFT_ACCELERATE
-1,4.851424,8.213295,3.483913,5.717206,17.11673,0.2791611,-4.007691,22.30054,ACCELERATE
-1,4.837177,8.227669,3.473382,5.727724,17.12812,0.2791605,-2.41149,22.4077,ACCELERATE
-1,4.817358,8.248321,3.459343,5.74177,17.1419,0.2791611,-1.027593,22.50061,ACCELERATE
-1,4.793098,8.273492,3.442057,5.759062,17.15937,0.2791592,0.4533157,22.60004,ACCELERATE
-1,4.765144,8.302411,3.422051,5.77907,17.18008,0.2791601,2.034152,22.70617,ACCELERATE
-1,4.735466,8.333055,3.400767,5.800356,17.20144,0.2791604,3.562482,22.80879,ACCELERATE
-1,4.706041,8.363414,3.379635,5.821488,17.22276,0.2791603,5.030244,22.90734,ACCELERATE
-1,4.676344,8.394034,3.358287,5.842835,17.24335,0.2791601,6.414123,23.00025,ACCELERATE
-1,4.643888,8.427487,3.334951,5.86617,17.26726,0.2791603,7.995073,23.1064,ACCELERATE
-1,4.613363,8.458925,3.312994,5.888125,17.28861,0.2791595,9.392665,23.20024,ACCELERATE
-1,4.579852,8.493444,3.288883,5.912234,17.31335,0.2791604,11.00084,23.30821,ACCELERATE
-1,4.548887,8.525343,3.266602,5.934513,17.33538,0.2791601,12.42619,23.40392,ACCELERATE
-1,4.516815,8.558353,3.243523,5.95759,17.359,0.27916,13.95125,23.50632,ACCELERATE
-1,4.484322,8.591803,3.220143,5.980968,17.38177,0.2791601,15.42019,23.60495,ACCELERATE
-1,4.453124,8.623919,3.197694,6.003415,17.40378,0.27916,16.83859,23.70019,ACCELERATE
-1,4.420131,8.657887,3.173952,6.027155,17.42775,0.2791606,18.40063,23.80507,LEFT_ACCELERATE
-1,4.575736,8.372984,3.181093,6.020215,17.41628,0.2791605,19.81654,23.90017,LEFT_ACCELERATE
-1,5.149303,7.688422,3.321016,5.914465,17.28185,0.2791668,21.31159,24.00107,LEFT_ACCELERATE
-1,5.625522,7.281534,3.538992,5.716855,17.0696,0.2791638,22.87346,24.1069,ACCELERATE
-1,5.922313,7.043727,3.725699,5.53016,16.88955,0.2791619,24.26287,24.20097,ACCELERATE
-1,6.220765,6.804445,3.914218,5.341465,16.69728,0.279161,25.82796,24.30683,ACCELERATE
-1,6.497518,6.582485,4.088854,5.166718,16.52565,0.2791606,27.27744,24.40483,ACCELERATE
-1,6.768916,6.364782,4.259953,4.99555,16.35734,0.2791605,28.73341,24.50323,ACCELERATE
-1,7.040851,6.146652,4.431282,4.824181,16.1828,0.2791601,30.26863,24.60696,ACCELERATE
-1,7.296058,5.932971,4.59905,4.656393,16.01815,0.2791601,31.73315,24.7059,ACCELERATE
-1,7.462525,5.72114,4.765318,4.490117,15.84932,0.2791597,33.2435,24.80792,LEFT_ACCELERATE
-1,7.783598,5.377099,4.971874,4.318112,15.66677,0.2791601,34.61752,24.90101,LEFT_ACCELERATE
-1,8.164222,4.94908,5.295922,4.057084,15.36959,0.2791622,36.15974,25.0065,LEFT_ACCELERATE
19.51892,8.116185,4.804946,5.545429,3.770994,15.09039,0.2791602,37.55592,25.10209,ACCELERATE
18.03887,7.947485,4.820507,5.722374,3.524004,14.80968,0.279161,38.99789,25.20071,ACCELERATE
16.50461,7.670435,5.087187,5.81926,3.382302,14.49965,0.2791603,40.61987,25.31157,LEFT_ACCELERATE
