ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.524117,6.486651,4.612324,4.587677,15.98767,0.2791618,15.66128,4.502044,ACCELERATE
-1,6.524561,6.486209,4.61256,4.587441,15.98743,0.2791584,17.02361,4.600342,ACCELERATE
-1,6.525048,6.485732,4.612826,4.587175,15.98716,0.2791592,18.43579,4.700064,ACCELERATE
-1,6.525604,6.485181,4.613136,4.586866,15.98686,0.279158,19.90221,4.801711,ACCELERATE
-1,6.526161,6.484623,4.613454,4.586547,15.98654,0.2791586,21.34798,4.900377,ACCELERATE
-1,6.526772,6.484,4.61381,4.586192,15.98617,0.2791578,22.86395,5.002511,ACCELERATE
-1,6.527428,6.483356,4.614192,4.58581,15.98579,0.2791593,24.36528,5.103309,ACCELERATE
-1,6.528085,6.482688,4.614587,4.585414,15.98539,0.2791601,25.82869,5.201555,ACCELERATE
-1,6.528809,6.481972,4.615017,4.584984,15.98497,0.2791601,27.30721,5.300815,ACCELERATE
-1,6.529564,6.481206,4.615481,4.584521,15.9845,0.27916,28.83418,5.403327,ACCELERATE
-1,6.530321,6.480469,4.615937,4.584065,15.98404,0.2791601,30.27798,5.500257,ACCELERATE
-1,6.531138,6.479656,4.616437,4.583565,15.98354,0.2791598,31.78055,5.601132,ACCELERATE
18.98032,6.508417,6.502093,4.616962,4.58304,15.98301,0.27916,33.2708,5.70118,ACCELERATE
17.44359,6.408483,6.681669,4.617526,4.582477,15.98245,0.2791599,34.79785,5.803698,ACCELERATE
15.92222,6.219143,7.112381,4.61811,4.581892,15.98179,0.27916,36.31176,5.905334,LEFT_ACCELERATE
15.00066,6.099885,7.514785,4.623948,4.574063,15.95713,0.2791604,37.74632,6.001685,LEFT_ACCELERATE
14.40039,6.037081,7.848629,4.657625,4.543608,15.84044,0.2791623,39.28222,6.105143,LEFT_ACCELERATE
13.03028,5.74088,9.86517,4.625582,4.601977,15.71656,0.2791612,40.70786,6.201217,LEFT_ACCELERATE
12.1417,5.490941,-1,4.523218,4.728914,15.55307,0.2791601,42.2014,6.302118,LEFT_ACCELERATE
10.82241,5.104956,-1,4.38305,4.952918,15.35137,0.2791605,43.70665,6.404079,LEFT_ACCELERATE
9.857829,4.732239,-1,4.167,5.249013,15.13685,0.2791612,45.12106,6.500155,LEFT_ACCELERATE
9.633351,4.504531,-1,3.912834,5.470841,14.77699,0.279173,46.59744,6.602365,LEFT_ACCELERATE
9.245941,4.283228,-1,3.731873,5.666958,14.26785,0.2791735,48.02354,6.704144,LEFT_ACCELERATE
9.002454,4.09426,-1,3.538059,5.849521,13.68518,0.279177,49.33618,6.800698,LEFT_ACCELERATE
9.576932,4.084334,-1,3.40201,5.891912,12.90196,0.2791981,50.61871,6.901886,LEFT_ACCELERATE
11.16669,4.370045,-1,3.41411,5.79625,11.9337,0.2792162,51.71331,7.000435,LEFT_ACCELERATE
13.59094,4.963632,9.629109,3.611111,5.604441,10.73319,0.2792159,52.63434,7.102611,LEFT_ACCELERATE
15.93773,5.67604,7.756588,3.952857,5.326292,9.440775,0.2792024,53.31983,7.201327,LEFT_ACCELERATE
17.68242,6.243072,6.92252,4.341153,4.964042,8.049966,0.2791835,53.87513,7.302047,LEFT_ACCELERATE
17.75977,6.407511,6.809562,4.625029,4.615306,6.637787,0.2791706,54.38654,7.402916,ACCELERATE
16.42538,6.235748,7.406901,4.768825,4.430239,5.231144,0.2791634,54.92953,7.504171,LEFT_ACCELERATE
16.31971,6.115582,7.868585,4.815312,4.392318,3.878798,0.2791594,55.44571,7.601378,LEFT_ACCELERATE
19.61887,6.258892,7.368446,4.852633,4.344872,2.432732,0.2791731,55.86692,7.702676,LEFT_ACCELERATE
-1,6.725905,6.371457,4.994452,4.208362,0.9833975,0.2791886,56.08155,7.801315,LEFT_ACCELERATE
-1,7.210326,5.724865,5.224894,3.998696,-0.5294289,0.2791798,56.12587,7.90309,LEFT_ACCELERATE
-1,7.436061,5.500486,5.401475,3.800194,-2.032731,0.2791687,56.10942,8.004049,ACCELERATE
-1,7.429558,5.50739,5.467624,3.733154,-3.461953,0.2791632,56.1152,8.100019,ACCELERATE
-1,7.388167,5.552166,5.463444,3.746199,-4.962538,0.2791615,56.14379,8.200785,ACCELERATE
-1,7.328776,5.616957,5.420889,3.788865,-6.461626,0.2791612,56.18676,8.301471,ACCELERATE
-1,7.259467,5.692791,5.370422,3.8394,-7.951936,0.2791596,56.2386,8.401584,ACCELERATE
-1,7.178722,5.781277,5.311194,3.89867,-9.464282,0.2791609,56.2972,8.503192,ACCELERATE
-1,7.096014,5.871979,5.250288,3.959602,-10.92486,0.2791605,56.35759,8.60133,ACCELERATE
-1,7.010302,5.966022,5.187026,4.022878,-12.39795,0.2791604,56.42096,8.700315,ACCELERATE
-1,6.917966,6.067337,5.118763,4.091142,-13.94219,0.27916,56.48918,8.804087,ACCELERATE
-1,6.827422,6.166692,5.05179,4.158121,-15.43192,0.2791599,56.55612,8.904201,ACCELERATE
-1,6.738616,6.264142,4.986075,4.223834,-16.88683,0.2791607,56.62222,9.001976,ACCELERATE
-1,6.685863,6.320861,4.920987,4.286714,-18.35703,0.2791607,56.68565,9.100771,LEFT_ACCELERATE
19.69692,6.906499,6.08629,4.906535,4.293488,-19.8531,0.2791608,56.69199,9.201251,LEFT_ACCELERATE
18.32781,6.873091,6.112372,4.929254,4.270781,-21.36006,0.2791606,56.67006,9.302435,ACCELERATE
16.83555,6.709942,6.374002,4.945402,4.254633,-22.87721,0.2791604,56.65411,9.404295,ACCELERATE
15.40302,6.469234,6.920524,4.951215,4.248233,-24.3218,0.2791602,56.64277,9.501283,ACCELERATE
14.31021,6.247141,7.685435,4.919898,4.28474,-25.85099,0.27916,56.61257,9.603991,LEFT_ACCELERATE
14.35762,6.28857,7.538516,4.912906,4.290873,-27.31977,0.2791725,56.46789,9.703241,LEFT_ACCELERATE
15.01797,6.566897,6.829486,4.992355,4.206503,-28.76097,0.2791817,56.13744,9.802751,LEFT_ACCELERATE
14.84112,6.680776,6.731633,5.127234,4.075848,-30.17479,0.2791733,55.67153,9.902779,LEFT_ACCELERATE
13.66098,6.451864,7.879228,5.173708,4.035669,-31.55998,0.2791647,55.19134,10.00122,ACCELERATE
12.24573,6.062012,-1,5.114234,4.155656,-32.95936,0.2791627,54.7293,10.10016,ACCELERATE
11.06286,5.632257,-1,4.94018,4.424979,-34.44037,0.2791605,54.23024,10.20511,LEFT_ACCELERATE
10.75898,5.399794,-1,4.7218,4.642588,-35.78486,0.2791717,53.6563,10.30342,LEFT_ACCELERATE
11.24068,5.380719,-1,4.563365,4.729007,-37.02,0.2791977,52.9197,10.40026,LEFT_ACCELERATE
12.20072,5.545826,-1,4.526831,4.70455,-38.16407,0.2791972,51.95304,10.50115,LEFT_ACCELERATE
12.56032,5.637039,12.06974,4.556756,4.661694,-39.17927,0.2791837,50.85882,10.60153,LEFT_ACCELERATE
11.9761,5.478769,-1,4.559156,4.699286,-40.18343,0.2791709,49.66554,10.70627,LEFT_ACCELERATE
11.99147,5.412542,14.96691,4.498371,4.759778,-41.02736,0.2791706,48.54049,10.80081,LEFT_ACCELERATE
12.7603,5.498326,10.83567,4.473585,4.755867,-41.80255,0.2791781,47.21015,10.9044,LEFT_ACCELERATE
12.94028,5.465496,10.64907,4.472456,4.769938,-42.43685,0.2791747,45.88966,11.00282,LEFT_ACCELERATE
14.70303,5.572987,9.322438,4.460968,4.754937,-42.98046,0.2791823,44.44291,11.10679,LEFT_ACCELERATE
18.74106,5.82427,8.151621,4.535641,4.670003,-43.3118,0.2791824,43.06364,11.20222,LEFT_ACCELERATE
-1,5.897707,7.868055,4.615549,4.586518,-43.56456,0.2791733,41.58321,11.3031,LEFT_ACCELERATE
-1,5.801453,7.900723,4.630643,4.591653,-43.78587,0.279164,40.15614,11.40008,LEFT_ACCELERATE
-1,5.604741,8.070282,4.585898,4.678715,-43.99983,0.2791622,38.60822,11.505,ACCELERATE
-1,5.335105,8.455347,4.441227,4.892957,-44.22549,0.2833565,37.13557,11.60499,LEFT_ACCELERATE
-1,5.237359,8.351488,4.232259,5.062021,-44.42484,0.2876186,35.68156,11.70415,LEFT_ACCELERATE
-1,5.540984,7.588421,4.11399,5.097518,-44.49019,0.28062,34.20238,11.80385,LEFT_ACCELERATE
-1,6.586638,6.480977,4.257937,4.975852,-44.34546,0.2799382,32.74462,11.90265,LEFT_ACCELERATE
-1,8.252877,5.54893,4.676836,4.702839,-43.99237,0.2791561,31.28053,12.00403,LEFT_ACCELERATE
17.06289,9.802878,4.862897,5.182204,4.306448,-43.55271,0.279275,29.87523,12.10295,RIGHT_ACCELERATE
17.24061,10.15739,4.447556,5.579887,3.846561,-43.14173,0.2791406,28.42139,12.20446,RIGHT_ACCELERATE
-1,9.473932,4.37979,5.758646,3.531742,-42.88873,0.279209,26.99554,12.30189,RIGHT_ACCELERATE
-1,8.729679,4.548485,5.811116,3.404727,-42.79848,0.2791648,25.50268,12.40247,RIGHT_ACCELERATE
-1,8.56202,4.607276,5.825771,3.380785,-42.77699,0.2791734,24.04108,12.50063,ACCELERATE
-1,8.606566,4.565836,5.856259,3.350282,-42.74585,0.2791584,22.50894,12.60352,ACCELERATE
-1,8.628367,4.529673,5.893202,3.312144,-42.70882,0.2791618,20.99392,12.70526,RIGHT_ACCELERATE
-1,8.16265,4.789832,5.875188,3.326293,-42.73228,0.2791654,19.49404,12.80605,RIGHT_ACCELERATE
-1,7.366673,5.523127,5.744675,3.50384,-42.89669,0.2791746,18.05959,12.90314,RIGHT_ACCELERATE
-1,6.837271,6.213008,5.511413,3.778316,-43.15591,0.2791661,16.56993,13.00469,ACCELERATE
-1,6.53704,6.611551,5.27051,4.019553,-43.39503,0.2791614,15.16191,13.10057,ACCELERATE
-1,6.330128,6.839618,5.022701,4.245725,-43.62052,0.2791611,13.64391,13.20363,LEFT_ACCELERATE
-1,6.429831,6.628493,4.871904,4.351669,-43.74247,0.2791617,12.16941,13.30304,LEFT_ACCELERATE
-1,6.358108,6.702046,4.786448,4.43276,-43.82639,0.2791617,10.66996,13.40387,ACCELERATE
-1,6.246057,6.829547,4.701993,4.517198,-43.91091,0.2791594,9.226108,13.50097,ACCELERATE
-1,6.125408,6.96694,4.611344,4.607873,-44.00204,0.2791604,7.721661,13.60215,ACCELERATE
-1,6.081355,6.99406,4.522684,4.689639,-44.0849,0.2791593,6.216103,13.70339,LEFT_ACCELERATE
-1,6.358992,6.65274,4.510132,4.689919,-44.08788,0.2791626,4.718757,13.80398,LEFT_ACCELERATE
-1,6.445204,6.565208,4.541032,4.659029,-44.05787,0.2791602,3.239895,13.90329,ACCELERATE
-1,6.476844,6.533801,4.563569,4.63649,-44.03577,0.2791609,1.747965,14.00346,ACCELERATE
-1,6.499547,6.511255,4.579998,4.620059,-44.01922,0.2791604,0.2339575,14.10511,ACCELERATE
-1,6.517262,6.49366,4.592745,4.607309,-44.0066,0.2791601,-1.277093,14.20656,ACCELERATE
-1,6.530952,6.480062,4.602533,4.59752,-43.99716,0.2791599,-2.684638,14.30106,ACCELERATE
-1,6.542578,6.46851,4.610799,4.589253,-43.98887,0.2791603,-4.162494,14.40028,ACCELERATE
-1,6.55298,6.458176,4.61815,4.581903,-43.98161,0.2791603,-5.659494,14.50078,ACCELERATE
-1,6.562496,6.448721,4.624853,4.5752,-43.97495,0.2791599,-7.195216,14.60388,ACCELERATE
-1,6.571004,6.440272,4.630815,4.569238,-43.96881,0.2791601,-8.728827,14.70684,ACCELERATE
-1,6.579097,6.432226,4.636477,4.563577,-43.96316,0.27916,-10.22272,14.80713,ACCELERATE
-1,6.586735,6.424654,4.641806,4.558248,-43.95787,0.27916,-11.67398,14.90456,ACCELERATE
-1,6.594183,6.417258,4.64699,4.553064,-43.95265,0.2791595,-13.13965,15.00296,ACCELERATE
-1,6.601696,6.409796,4.652225,4.547831,-43.94752,0.2791601,-14.60443,15.1013,ACCELERATE
-1,6.609366,6.402191,4.657554,4.542501,-43.94218,0.2791598,-16.14274,15.20457,ACCELERATE
-1,6.616756,6.394855,4.662681,4.537374,-43.93708,0.2791603,-17.62049,15.30378,ACCELERATE
19.27509,6.604473,6.401827,4.667823,4.532233,-43.93201,0.2791593,-19.09299,15.40264,ACCELERATE
17.79441,6.519047,6.531742,4.672928,4.527129,-43.92691,0.2791607,-20.57203,15.50193,ACCELERATE
16.26891,6.341162,6.900077,4.6782,4.521857,-43.92165,0.2791599,-22.09689,15.60431,ACCELERATE
15.20545,6.196596,7.328554,4.687561,4.510411,-43.89874,0.2791603,-23.57677,15.70369,LEFT_ACCELERATE
14.64969,6.149559,7.583357,4.721445,4.476428,-43.79248,0.2791611,-25.06437,15.80387,LEFT_ACCELERATE
13.38924,5.883358,9.009789,4.703301,4.518437,-43.66489,0.2791614,-26.515,15.90164,LEFT_ACCELERATE
12.79798,5.730191,10.89734,4.636587,4.587128,-43.47716,0.2791622,-27.97353,16.00042,LEFT_ACCELERATE
11.87225,5.478608,-1,4.54925,4.712716,-43.22249,0.2791622,-29.4461,16.10077,LEFT_ACCELERATE
11.66731,5.356924,-1,4.440446,4.819664,-42.86854,0.2791706,-30.89727,16.2012,LEFT_ACCELERATE
12.39788,5.505037,-1,4.399906,4.816495,-42.30887,0.2791968,-32.32109,16.30423,LEFT_ACCELERATE
13.87491,5.938183,8.292172,4.507563,4.692932,-41.55891,0.2792064,-33.55201,16.40138,LEFT_ACCELERATE
15.06506,6.41746,7.015458,4.750006,4.470693,-40.5826,0.2791924,-34.71196,16.50346,LEFT_ACCELERATE
15.18133,6.644814,6.725382,4.99003,4.229534,-39.53906,0.2791783,-35.75062,16.60239,LEFT_ACCELERATE
15.23948,6.780119,6.544035,5.16761,4.034261,-38.4445,0.2791719,-36.73496,16.70131,LEFT_ACCELERATE
15.02884,6.829333,6.597157,5.32796,3.871967,-37.28246,0.2791682,-37.65013,16.80066,LEFT_ACCELERATE
13.85869,6.553162,7.833803,5.364926,3.850469,-36.0714,0.2791633,-38.59384,16.90375,LEFT_ACCELERATE
13.31018,6.351172,9.014367,5.322156,3.928562,-34.87978,0.2791617,-39.46934,17.00306,LEFT_ACCELERATE
12.20831,5.979595,13.22251,5.207904,4.129791,-33.64443,0.2791612,-40.33187,17.10422,LEFT_ACCELERATE
11.67901,5.667733,13.95431,5.004653,4.38775,-32.41829,0.279163,-41.13026,17.20252,LEFT_ACCELERATE
12.24878,5.513144,11.81174,4.79095,4.562111,-31.11691,0.2791725,-41.80456,17.30111,LEFT_ACCELERATE
12.3008,5.270926,11.69988,4.616338,4.774558,-29.70354,0.2791688,-42.39984,17.40412,LEFT_ACCELERATE
11.11406,4.836344,13.14823,4.404208,5.133043,-28.36125,0.2791636,-42.95734,17.50171,LEFT_ACCELERATE
10.32668,4.364644,13.84446,4.058984,5.583041,-26.98604,0.2791609,-43.52426,17.6016,LEFT_ACCELERATE
10.48915,3.975704,13.29111,3.687642,5.957054,-25.57666,0.2791619,-44.00879,17.70171,LEFT_ACCELERATE
10.52571,3.58537,13.0763,3.31096,6.312606,-24.16401,0.2791669,-44.42929,17.80071,LEFT_ACCELERATE
13.81382,3.443484,11.60953,2.95595,6.452529,-22.69301,0.2791782,-44.72156,17.9016,LEFT_ACCELERATE
-1,3.50869,10.409,2.774464,6.489732,-21.16254,0.2791766,-44.84662,18.00484,LEFT_ACCELERATE
-1,3.695304,9.60439,2.734502,6.475466,-19.69787,0.2791752,-44.86452,18.10329,LEFT_ACCELERATE
-1,4.328248,8.456037,2.874875,6.342039,-18.21025,0.2791803,-44.71971,18.20384,LEFT_ACCELERATE
-1,5.044547,7.738053,3.144116,6.120357,-16.73912,0.2791726,-44.46478,18.30413,LEFT_ACCELERATE
-1,5.499658,7.37781,3.404253,5.866974,-15.28448,0.2791647,-44.21056,18.40328,ACCELERATE
-1,5.879125,7.08227,3.640957,5.629773,-13.79829,0.2791625,-43.97834,18.50428,ACCELERATE
-1,6.211556,6.822993,3.84817,5.422198,-12.37178,0.2791611,-43.77184,18.60105,ACCELERATE
-1,6.539472,6.567075,4.052229,5.21791,-10.89571,0.2791601,-43.56892,18.70108,ACCELERATE
-1,6.862082,6.315229,4.252725,5.017272,-9.410272,0.2791603,-43.37185,18.80168,ACCELERATE
-1,7.092023,6.080144,4.439714,4.830202,-7.954798,0.2791599,-43.18324,18.90021,ACCELERATE
-1,7.199947,5.87016,4.641132,4.628733,-6.406956,0.2791603,-42.98592,19.00496,ACCELERATE
19.18345,7.185198,5.793973,4.826917,4.442921,-4.934132,0.2791601,-42.80019,19.10462,ACCELERATE
17.78159,7.079802,5.87318,4.98359,4.264761,-3.515809,0.2791601,-42.62201,19.20059,LEFT_ACCELERATE
17.1582,7.152906,5.78533,5.144165,4.093841,-1.973115,0.2791621,-42.37734,19.30553,LEFT_ACCELERATE
16.83312,7.272925,5.629739,5.301874,3.925064,-0.6035431,0.279164,-42.05764,19.4,LEFT_ACCELERATE
15.45687,7.056713,6.035735,5.406722,3.793251,0.8883426,0.2791614,-41.68604,19.50323,LEFT_ACCELERATE
14.5313,6.87314,6.585859,5.435144,3.769133,2.334877,0.2791622,-41.30082,19.60376,LEFT_ACCELERATE
14.03571,6.774778,7.027598,5.444252,3.757678,3.73653,0.2791627,-40.82492,19.7032,LEFT_ACCELERATE
12.79976,6.427489,-1,5.400391,3.852386,5.103787,0.2791629,-40.33065,19.80081,LEFT_ACCELERATE
12.04945,6.137015,-1,5.260045,4.033917,6.538689,0.2791638,-39.75683,19.90464,LEFT_ACCELERATE
12.19482,6.068091,-1,5.138894,4.136049,7.822391,0.2791821,-39.07549,20.00243,LEFT_ACCELERATE
13.22353,6.270724,9.048581,5.096924,4.12069,8.98254,0.2792075,-38.20743,20.10007,LEFT_ACCELERATE
14.79294,6.711458,6.832063,5.214296,3.986446,10.00979,0.2792055,-37.09838,20.20197,LEFT_ACCELERATE
15.83182,7.080483,6.03559,5.419063,3.78485,10.87486,0.2791904,-35.85247,20.30405,LEFT_ACCELERATE
16.43213,7.279532,5.697241,5.607836,3.590059,11.6303,0.2791801,-34.54784,20.40538,LEFT_ACCELERATE
17.20407,7.434873,5.447382,5.781987,3.420239,12.24649,0.2791725,-33.26799,20.50081,LEFT_ACCELERATE
16.82013,7.287655,5.797201,5.867399,3.336487,12.88382,0.2791658,-31.86569,20.60424,LEFT_ACCELERATE
16.43888,7.069951,6.43157,5.869442,3.366625,13.47008,0.2791624,-30.50545,20.7037,ACCELERATE
15.23123,6.659472,7.916891,5.771573,3.552615,14.06829,0.2791609,-29.14829,20.80328,LEFT_ACCELERATE
14.9862,6.311288,8.775569,5.576759,3.805787,14.6251,0.2791605,-27.8009,20.90118,LEFT_ACCELERATE
13.90694,5.82505,10.0451,5.326949,4.183214,15.175,0.2791614,-26.43318,21.00015,LEFT_ACCELERATE
13.74553,5.381696,10.51598,4.98758,4.614489,15.70493,0.2791606,-24.98992,21.10339,LEFT_ACCELERATE
12.4075,4.835841,11.69432,4.60951,5.123191,16.2218,0.279161,-23.54502,21.20642,ACCELERATE
11.51462,4.334468,12.44986,4.145096,5.610147,16.69497,0.2791598,-22.21135,21.30143,LEFT_ACCELERATE
13.00336,4.024472,11.61387,3.642984,5.911532,17.10427,0.2791685,-20.76258,21.40264,LEFT_ACCELERATE
-1,4.083831,9.959289,3.322817,5.981173,17.31753,0.279194,-19.29481,21.50251,LEFT_ACCELERATE
-1,4.628769,8.413321,3.299716,5.900612,17.29396,0.2791981,-17.83466,21.60087,LEFT_ACCELERATE
-1,5.491721,7.398191,3.523687,5.715668,17.07222,0.2791832,-16.2786,21.70658,LEFT_ACCELERATE
-1,6.194732,6.841304,3.81191,5.46529,16.80344,0.2791704,-14.86306,21.80334,LEFT_ACCELERATE
-1,6.630384,6.506318,4.078361,5.199275,16.54658,0.2791638,-13.40025,21.90306,ACCELERATE
-1,7.015652,6.208774,4.317534,4.959562,16.30793,0.2791609,-11.89456,22.00542,RIGHT_ACCELERATE
-1,7.068935,6.10673,4.490536,4.756922,16.12793,0.2791638,-10.49741,22.10004,RIGHT_ACCELERATE
-1,7.089782,6.047721,4.607935,4.622111,16.00286,0.2791613,-8.984926,22.20195,ACCELERATE
-1,7.15108,5.969223,4.714955,4.506041,15.89338,0.2791615,-7.470831,22.30388,RIGHT_ACCELERATE
-1,6.875776,6.156974,4.740685,4.462186,15.86075,0.2791613,-5.995421,22.403,LEFT_ACCELERATE
-1,7.155442,5.936895,4.794883,4.417707,15.80878,0.2791567,-4.483377,22.50461,RIGHT_ACCELERATE
-1,6.907792,6.11484,4.818779,4.382065,15.78277,0.2791622,-3.063644,22.6,RIGHT_ACCELERATE
-1,6.7285,6.27978,4.786657,4.413514,15.81501,0.2791604,-1.535501,22.70262,RIGHT_ACCELERATE
-1,6.400217,6.63317,4.723546,4.485248,15.88588,0.279162,-0.0314985,22.80374,RIGHT_ACCELERATE
-1,6.276746,6.76503,4.62048,4.587279,15.9854,0.2791599,1.46124,22.90421,LEFT_ACCELERATE
-1,6.157753,6.901027,4.554678,4.655074,16.05541,0.2791592,2.937652,23.00347,RIGHT_ACCELERATE
-1,6.073866,6.982662,4.463607,4.743505,16.14138,0.2791591,4.41827,23.10306,LEFT_ACCELERATE
-1,6.257724,6.755959,4.449035,4.751107,16.15095,0.2791591,5.877646,23.20109,RIGHT_ACCELERATE
-1,6.011305,7.046502,4.407454,4.798807,16.19943,0.27916,7.40355,23.30361,LEFT_ACCELERATE
-1,5.976261,7.073002,4.351884,4.85221,16.25241,0.2791597,8.904439,23.40445,RIGHT_ACCELERATE
-1,5.85223,7.217452,4.290133,4.916075,16.31528,0.279158,10.33428,23.50055,LEFT_ACCELERATE
-1,6.159243,6.842069,4.283631,4.917625,16.3133,0.2791646,11.83166,23.60117,LEFT_ACCELERATE
-1,6.363626,6.644715,4.358946,4.845562,16.24107,0.2791586,13.32521,23.70161,RIGHT_ACCELERATE
-1,6.356911,6.650541,4.394651,4.807646,16.20514,0.2791597,14.84885,23.80393,ACCELERATE
-1,6.404476,6.605049,4.427855,4.774426,16.17175,0.2791598,16.3177,23.90257,ACCELERATE
-1,6.453535,6.558135,4.461737,4.740546,16.13784,0.2791606,17.81992,24.00345,ACCELERATE
-1,6.501721,6.512045,4.494993,4.707292,16.10435,0.2791598,19.31062,24.10355,ACCELERATE
-1,6.549182,6.466656,4.527738,4.67455,16.07184,0.2791606,20.76118,24.20096,ACCELERATE
-1,6.597267,6.420674,4.560915,4.641376,16.03877,0.2791595,22.23926,24.30021,ACCELERATE
-1,6.646149,6.373936,4.594637,4.607657,16.00539,0.2791603,23.73285,24.40051,ACCELERATE
-1,6.695978,6.326288,4.629009,4.573289,15.97098,0.2791599,25.27264,24.50391,ACCELERATE
-1,6.74426,6.280137,4.662307,4.539994,15.93756,0.279161,26.76828,24.60434,ACCELERATE
-1,6.792379,6.234132,4.695496,4.506808,15.90405,0.2791595,28.26785,24.70504,ACCELERATE
-1,6.840841,6.187798,4.728923,4.473385,15.87095,0.2791597,29.74845,24.80447,ACCELERATE
-1,6.887406,6.143299,4.761029,4.441282,15.83875,0.2791596,31.18786,24.90113,ACCELERATE
