ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
14.1591,6.920147,6.717997,5.599989,3.606858,-30.72375,0.2791611,55.02325,29.20421,ACCELERATE
13.00704,6.564517,9.549705,5.517361,3.735484,-32.11239,0.2791597,54.6442,29.30086,LEFT_ACCELERATE
12.63219,6.376101,-1,5.383158,3.879667,-33.56149,0.2791694,54.13792,29.40407,LEFT_ACCELERATE
13.07838,6.439311,9.256944,5.316389,3.916155,-34.83476,0.2791905,53.49766,29.50002,LEFT_ACCELERATE
13.46866,6.533092,8.161565,5.32263,3.892274,-36.06784,0.2791843,52.65052,29.60068,LEFT_ACCELERATE
12.93929,6.391586,10.11993,5.330614,3.908879,-37.24583,0.2791722,51.71091,29.70189,LEFT_ACCELERATE
11.59934,5.968408,-1,5.238396,4.112568,-38.42799,0.2791644,50.76986,29.80335,LEFT_ACCELERATE
10.81047,5.600485,-1,5.040657,4.403728,-39.54215,0.2791616,49.85004,29.90039,LEFT_ACCELERATE
10.78241,5.389614,-1,4.784041,4.625473,-40.60124,0.2791785,48.79424,30.00099,LEFT_ACCELERATE
11.7858,5.427847,15.06317,4.596318,4.696577,-41.50436,0.2792041,47.56454,30.1038,LEFT_ACCELERATE
13.32802,5.630564,9.93405,4.564269,4.660792,-42.15778,0.2791989,46.2667,30.20167,LEFT_ACCELERATE
14.93667,5.777314,8.870074,4.620564,4.597851,-42.68633,0.2791836,44.81596,30.3055,LEFT_ACCELERATE
17.97335,5.959865,8.054653,4.675137,4.524957,-43.07366,0.2791819,43.3988,30.4043,LEFT_ACCELERATE
-1,6.37716,6.944378,4.812074,4.385532,-43.27923,0.2791851,41.97129,30.50136,LEFT_ACCELERATE
-1,6.666238,6.405928,4.994146,4.208591,-43.36176,0.2791783,40.47189,30.60226,LEFT_ACCELERATE
-1,6.669311,6.38233,5.100887,4.103463,-43.42427,0.2791656,39.003,30.70099,ACCELERATE
